qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	staxids	ssciname	stitle
ASV_3916	gi|2836063531|gb|CP117873.1|	100.000	253	0	0	1	253	5092906	5092654	5.79e-128	468	253	69	N/A	Lysobacter enzymogenes strain Lj46 chromosome, complete genome
ASV_3916	gi|2805779848|gb|PQ344173.1|	100.000	253	0	0	1	253	497	749	5.79e-128	468	253	84531	N/A	Lysobacter antibioticus strain SM_539 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2778022373|gb|PQ075951.1|	100.000	253	0	0	1	253	532	784	5.79e-128	468	253	72226	N/A	Lysobacter sp. strain Hz 25 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2752021978|gb|PP967749.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	262324	N/A	Lysobacter gummosus strain RTF26 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2735053726|gb|PP819631.1|	100.000	253	0	0	1	253	453	705	5.79e-128	468	253	72226	N/A	Lysobacter sp. strain X21 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2618523430|gb|OR781337.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	69	N/A	Lysobacter enzymogenes strain Ca-59 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2618523423|gb|OR781330.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	69	N/A	Lysobacter enzymogenes strain Ca-50 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2618523404|gb|OR781311.1|	100.000	253	0	0	1	253	440	692	5.79e-128	468	253	69	N/A	Lysobacter enzymogenes strain Ca-14 16S ribosomal RNA gene, partial sequence
ASV_3916	gi|2675948896|gb|PP341823.1|	100.000	253	0	0	1	253	469	721	5.79e-128	468	253	84531	N/A	Lysobacter antibioticus strain SBNm095 16S ribosomal RNA gene, partial sequence
ASV_3978	gi|566085594|ref|NR_109674.1|	100.000	253	0	0	1	253	457	709	5.79e-128	468	253	1230389	N/A	Reyranella soli strain KIS14-15 16S ribosomal RNA, partial sequence
ASV_3978	gi|2700707227|gb|PP504460.1|	99.605	253	1	0	1	253	423	675	2.69e-126	462	253	1230389	N/A	Reyranella soli strain SP49 16S ribosomal RNA gene, partial sequence
ASV_3978	gi|2700707226|gb|PP504459.1|	99.605	253	1	0	1	253	417	669	2.69e-126	462	253	2035356	N/A	Reyranella aquatilis strain PS24 16S ribosomal RNA gene, partial sequence
ASV_3978	gi|3060999062|gb|PX360662.1|	99.209	253	2	0	1	253	409	661	1.25e-124	457	253	1869227	N/A	Bacterium strain 292faa87f669e1fd978908b47f25277d0bf46ac5 16S ribosomal RNA gene, partial sequence
ASV_3978	gi|1782942178|dbj|AB835514.1|	99.209	253	2	0	1	253	134	386	1.25e-124	457	253	1360394	N/A	Alpha proteobacterium Se3Pw_3638 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942136|dbj|AB835472.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360391	N/A	Alpha proteobacterium Se3Pw_3529 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942120|dbj|AB835456.1|	99.209	253	2	0	1	253	126	378	1.25e-124	457	253	1360389	N/A	Alpha proteobacterium Se3Pw_3508 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942114|dbj|AB835450.1|	99.209	253	2	0	1	253	115	367	1.25e-124	457	253	1360388	N/A	Alpha proteobacterium Se3Pw_3501 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942095|dbj|AB835431.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360386	N/A	Alpha proteobacterium Se3Pw_3479 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942079|dbj|AB835415.1|	99.209	253	2	0	1	253	114	366	1.25e-124	457	253	1360383	N/A	Alpha proteobacterium Se3Pw_3459 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942077|dbj|AB835413.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360382	N/A	Alpha proteobacterium Se3Pw_3457 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942063|dbj|AB835399.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360381	N/A	Alpha proteobacterium Se3Pw_3435 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782942021|dbj|AB835357.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360379	N/A	Alpha proteobacterium Se3Pw_3388 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941997|dbj|AB835333.1|	99.209	253	2	0	1	253	112	364	1.25e-124	457	253	1360376	N/A	Alpha proteobacterium Se3Pw_3363 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941621|dbj|AB834959.1|	99.209	253	2	0	1	253	125	377	1.25e-124	457	253	1360368	N/A	Alpha proteobacterium Se2Pw_3311 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941617|dbj|AB834955.1|	99.209	253	2	0	1	253	127	379	1.25e-124	457	253	1360367	N/A	Alpha proteobacterium Se2Pw_3307 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941616|dbj|AB834954.1|	99.209	253	2	0	1	253	127	379	1.25e-124	457	253	1360366	N/A	Alpha proteobacterium Se2Pw_3306 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941147|dbj|AB834485.1|	99.209	253	2	0	1	253	116	368	1.25e-124	457	253	1360363	N/A	Alpha proteobacterium Se1Pw_3164 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941128|dbj|AB834466.1|	99.209	253	2	0	1	253	127	379	1.25e-124	457	253	1360361	N/A	Alpha proteobacterium Se1Pw_3143 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941122|dbj|AB834460.1|	99.209	253	2	0	1	253	116	368	1.25e-124	457	253	1360359	N/A	Alpha proteobacterium Se1Pw_3137 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941115|dbj|AB834453.1|	99.209	253	2	0	1	253	116	368	1.25e-124	457	253	1360357	N/A	Alpha proteobacterium Se1Pw_3127 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941114|dbj|AB834452.1|	99.209	253	2	0	1	253	127	379	1.25e-124	457	253	1360356	N/A	Alpha proteobacterium Se1Pw_3126 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941087|dbj|AB834425.1|	99.209	253	2	0	1	253	128	380	1.25e-124	457	253	1360354	N/A	Alpha proteobacterium Se1Pw_3093 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941084|dbj|AB834422.1|	99.209	253	2	0	1	253	116	368	1.25e-124	457	253	1360353	N/A	Alpha proteobacterium Se1Pw_3089 gene for 16S rRNA, partial sequence
ASV_3978	gi|1782941061|dbj|AB834399.1|	99.209	253	2	0	1	253	116	368	1.25e-124	457	253	1360350	N/A	Alpha proteobacterium Se1Pw_3062 gene for 16S rRNA, partial sequence
ASV_3984	gi|2784290729|gb|PQ151678.1|	100.000	253	0	0	1	253	448	700	5.79e-128	468	253	391	N/A	Rhizobium sp. strain AS14 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|3012972942|gb|PV874796.1|	100.000	253	0	0	1	253	94	346	5.79e-128	468	253	391	N/A	Rhizobium sp. strain Bernburg_DiControl_Isolate_109-8 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2973175009|gb|PV628078.1|	100.000	253	0	0	1	253	415	667	5.79e-128	468	253	1869227	N/A	Bacterium strain G4 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2941027251|gb|PV369188.1|	100.000	253	0	0	1	253	400	652	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain QTB4 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2785022657|gb|PQ160419.1|	100.000	253	0	0	1	253	412	664	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain AMSKM3026 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2731086512|gb|PP783503.1|	100.000	253	0	0	1	253	433	685	5.79e-128	468	253	501024	N/A	Rhizobium tibeticum strain XBXD2 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2705493045|gb|CP149510.1|	100.000	253	0	0	1	253	42730	42478	5.79e-128	468	253	3133975	N/A	Pararhizobium sp. A13 chromosome, complete genome
ASV_3984	gi|2689334502|gb|PP411531.1|	100.000	253	0	0	1	253	377	629	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain IRAMC:0156 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2540499147|gb|OR262527.1|	100.000	253	0	0	1	253	428	680	5.79e-128	468	253	417745	N/A	Shinella kummerowiae strain JP1R-74 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2663688618|gb|PP218424.1|	100.000	253	0	0	1	253	409	661	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain RhPNDR2 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2631369401|gb|OR921893.1|	100.000	253	0	0	1	253	450	702	5.79e-128	468	253	508661	N/A	Rhizobium herbae strain HA11 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2592500992|gb|OR673297.1|	100.000	253	0	0	1	253	429	681	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain 20/1-1 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2577269151|gb|OR553929.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain KR1-122_contig_1 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2466623470|gb|OQ690727.1|	100.000	253	0	0	1	253	437	689	5.79e-128	468	253	508661	N/A	Rhizobium herbae strain FH-5 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2466623469|gb|OQ690726.1|	100.000	253	0	0	1	253	436	688	5.79e-128	468	253	508661	N/A	Rhizobium herbae strain FH-4 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2279682056|gb|OP108772.1|	100.000	253	0	0	1	253	414	666	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain 4-6-14 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2279682049|gb|OP108765.1|	100.000	253	0	0	1	253	420	672	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain 4-2-1 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2279682046|gb|OP108762.1|	100.000	253	0	0	1	253	414	666	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain 4-1-3r 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2461130939|gb|OQ647770.1|	100.000	253	0	0	1	253	435	687	5.79e-128	468	253	1977563	N/A	Pararhizobium sp. strain BFS3LB19 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2202206017|gb|OM884542.1|	100.000	253	0	0	1	253	424	676	5.79e-128	468	253	1977563	N/A	Pararhizobium sp. strain 207 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2294996589|gb|OP364639.1|	100.000	253	0	0	1	253	439	691	5.79e-128	468	253	56731	N/A	Rhizobium giardinii strain MRHB1-131 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2246611465|gb|CP087974.1|	100.000	253	0	0	1	253	2696443	2696191	5.79e-128	468	253	2895568	N/A	Rhizobium sp. RCAM05350 strain E2-1 chromosome, complete genome
ASV_3984	gi|2246610915|gb|CP087971.1|	100.000	253	0	0	1	253	476	728	5.79e-128	468	253	2895568	N/A	Rhizobium sp. RCAM05350 strain E2-1 plasmid unnamed4, complete sequence
ASV_3984	gi|2232479270|gb|ON384548.1|	100.000	253	0	0	1	253	390	642	5.79e-128	468	253	508661	N/A	Rhizobium herbae strain N-196 16S ribosomal RNA gene, partial sequence
ASV_3984	gi|2212729783|gb|ON077254.1|	100.000	253	0	0	1	253	424	676	5.79e-128	468	253	391	N/A	Rhizobium sp. strain 229 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2986224819|gb|PV679227.1|	100.000	253	0	0	1	253	456	708	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain TMB476 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3044538275|gb|PX128939.1|	100.000	253	0	0	1	253	436	688	5.79e-128	468	253	68285	N/A	Streptomyces xantholiticus strain NMS10 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3044538274|gb|PX128938.1|	100.000	253	0	0	1	253	427	679	5.79e-128	468	253	67312	N/A	Streptomyces kurssanovii strain NMS5 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3044538243|gb|PX128907.1|	100.000	253	0	0	1	253	467	719	5.79e-128	468	253	67312	N/A	Streptomyces kurssanovii strain SCS16 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3040294368|gb|PX111568.1|	100.000	253	0	0	1	253	460	712	5.79e-128	468	253	1950	N/A	Streptomyces peucetius strain B119 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3040294356|gb|PX111556.1|	100.000	253	0	0	1	253	445	697	5.79e-128	468	253	1535768	N/A	Streptomyces lunaelactis strain B107 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3040294351|gb|PX111551.1|	100.000	253	0	0	1	253	444	696	5.79e-128	468	253	68212	N/A	Streptomyces graminofaciens strain B102 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3033062167|gb|PX022944.1|	100.000	253	0	0	1	253	140	392	5.79e-128	468	253	1775900	N/A	Streptomyces luozhongensis strain S21 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3033062161|gb|PX022938.1|	100.000	253	0	0	1	253	152	404	5.79e-128	468	253	1775900	N/A	Streptomyces luozhongensis strain S14 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3033062156|gb|PX022933.1|	100.000	253	0	0	1	253	137	389	5.79e-128	468	253	1775900	N/A	Streptomyces luozhongensis strain S9 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3030773661|gb|PV988488.1|	100.000	253	0	0	1	253	447	699	5.79e-128	468	253	1919	N/A	Streptomyces microflavus strain S10_29 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3030773646|gb|PV988473.1|	100.000	253	0	0	1	253	448	700	5.79e-128	468	253	1535768	N/A	Streptomyces lunaelactis strain S10_9 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|3012972842|gb|PV874696.1|	100.000	253	0	0	1	253	103	355	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain Bernburg_DiControl_Isolate_104-7 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2993364175|gb|PV763167.1|	100.000	253	0	0	1	253	488	740	5.79e-128	468	253	1169025;1266770	N/A	Streptomyces pratensis strain INA 01564 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2976957569|gb|PV642508.1|	100.000	253	0	0	1	253	453	705	5.79e-128	468	253	1950	N/A	Streptomyces peucetius strain CSR27 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2959920201|gb|PV547999.1|	100.000	253	0	0	1	253	447	699	5.79e-128	468	253	382348	N/A	Streptomyces sp. C45 strain TNM02 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2947725296|gb|PV428783.1|	100.000	253	0	0	1	253	448	700	5.79e-128	468	253	66881	N/A	Streptomyces cremeus strain 16S-CR1.22824070 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2947725096|gb|PV428583.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	66881	N/A	Streptomyces cremeus strain 0005_32823042100268_(15) 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2940911532|gb|PV368441.1|	100.000	253	0	0	1	253	474	726	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain OFR1 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2797676482|gb|PQ282573.1|	100.000	253	0	0	1	253	139	391	5.79e-128	468	253	68186	N/A	Streptomyces chryseus strain 26Des 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2805779826|gb|PQ344151.1|	100.000	253	0	0	1	253	467	719	5.79e-128	468	253	1459942	N/A	Streptomyces maoxianensis strain SM_480 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2799169082|gb|PQ288639.1|	100.000	253	0	0	1	253	450	702	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain LMA284 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2784127562|gb|PQ149381.1|	100.000	253	0	0	1	253	396	648	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain Da 82-12 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2775839434|gb|PQ062176.1|	100.000	253	0	0	1	253	419	671	5.79e-128	468	253	1931	N/A	Streptomyces sp. strain ATHUBA495 16S ribosomal RNA gene, partial sequence
ASV_4154	gi|2753773511|gb|PP982892.1|	100.000	253	0	0	1	253	489	741	5.79e-128	468	253	67320	N/A	Streptomyces luridus strain TQTCORM1 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|1394370449|gb|MF541533.1|	100.000	253	0	0	1	253	504	756	5.79e-128	468	253	363867	N/A	Aeromicrobium ginsengisoli strain A-72 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2550031741|gb|ON974398.2|	100.000	253	0	0	1	253	501	753	5.79e-128	468	253	2969247	N/A	Aeromicrobium wangtongii strain zg-Y869 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2428167206|gb|OQ255044.1|	100.000	253	0	0	1	253	469	721	5.79e-128	468	253	363867	N/A	Aeromicrobium ginsengisoli strain S3-71 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2283193646|gb|CP102173.1|	100.000	253	0	0	1	253	2579066	2578814	5.79e-128	468	253	2969247	N/A	Aeromicrobium wangtongii strain zg-Y1379 chromosome, complete genome
ASV_4155	gi|133723340|gb|EF451733.1|	100.000	253	0	0	1	253	451	703	5.79e-128	468	253	431403	N/A	Aeromicrobium sp. RODSPM17 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2829515066|gb|PQ459640.1|	99.605	253	1	0	1	253	461	713	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain CF4.19 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2829515055|gb|PQ459633.1|	99.605	253	1	0	1	253	461	713	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain CF3.5 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2906268298|gb|PV088624.1|	99.605	253	1	0	1	253	462	714	2.69e-126	462	253	1869227	N/A	Bacterium strain HXC7-1 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2866740602|gb|PQ725714.1|	99.605	253	1	0	1	253	455	707	2.69e-126	462	253	2233852	N/A	Aeromicrobium lacus strain DR19-D 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2868812316|dbj|LC855685.1|	99.605	253	1	0	1	253	472	724	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. SCP6 gene for 16S ribosomal RNA, partial sequence
ASV_4155	gi|2836054866|gb|PQ483160.1|	99.605	253	1	0	1	253	407	659	2.69e-126	462	253	460257	N/A	Aeromicrobium ponti strain S7 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2805779793|gb|PQ344118.1|	99.605	253	1	0	1	253	463	715	2.69e-126	462	253	363867	N/A	Aeromicrobium ginsengisoli strain SCK_641 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2744506617|gb|PP928330.1|	99.605	253	1	0	1	253	458	710	2.69e-126	462	253	363867	N/A	Aeromicrobium ginsengisoli strain 9/5-3 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2451387485|gb|OQ569934.1|	99.605	253	1	0	1	253	462	714	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain 2ASP75-4 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2691248094|gb|PP423864.1|	99.605	253	1	0	1	253	452	704	2.69e-126	462	253	3107983	N/A	Marine bacterium strain ST1123 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2663322476|gb|PP218268.1|	99.605	253	1	0	1	253	450	702	2.69e-126	462	253	2041	N/A	Aeromicrobium erythreum strain MBT P4 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2640697906|gb|PP049540.1|	99.605	253	1	0	1	253	481	733	2.69e-126	462	253	363867	N/A	Aeromicrobium ginsengisoli strain N3 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2640697897|gb|PP049538.1|	99.605	253	1	0	1	253	410	662	2.69e-126	462	253	363867	N/A	Aeromicrobium ginsengisoli strain N1 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2623980872|gb|OR855946.1|	99.605	253	1	0	1	253	488	740	2.69e-126	462	253	2233852	N/A	Aeromicrobium lacus strain R3 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2620321554|gb|OR801603.1|	99.605	253	1	0	1	253	419	671	2.69e-126	462	253	363867	N/A	Aeromicrobium ginsengisoli strain RF120 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2564729012|gb|OR455431.1|	99.605	253	1	0	1	253	452	704	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain Q9 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2451340749|gb|OQ569331.1|	99.605	253	1	0	1	253	385	637	2.69e-126	462	253	1883427	N/A	Actinomycetia bacterium strain D816_2 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2363086023|ref|NR_181264.1|	99.605	253	1	0	1	253	464	716	2.69e-126	462	253	2738988	N/A	Aeromicrobium stalagmiti strain YC3-14 16S ribosomal RNA, partial sequence
ASV_4155	gi|2319130863|gb|OP682905.1|	99.605	253	1	0	1	253	390	642	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain CnD17-E 16S ribosomal RNA gene, partial sequence
ASV_4155	gi|2318609854|gb|OP662784.1|	99.605	253	1	0	1	253	470	722	2.69e-126	462	253	1871063	N/A	Aeromicrobium sp. strain EGI P1B076 16S ribosomal RNA gene, partial sequence
ASV_4352	gi|2843845772|gb|PQ551436.1|	99.605	253	1	0	1	253	1	253	2.69e-126	462	253	77133;1869227	N/A	Uncultured bacterium clone 611144_AL227_167789 16S ribosomal RNA gene, partial sequence
ASV_4437	gi|1612062188|gb|MK779948.1|	99.209	253	2	0	1	253	492	744	1.25e-124	457	253	2026763	N/A	Myxococcales bacterium strain SDWB-DG10 16S ribosomal RNA gene, partial sequence
ASV_4437	gi|2072425522|gb|MZ617389.1|	99.209	253	2	0	1	253	354	606	1.25e-124	457	253	1945897	N/A	Vitiosangium sp. strain SDWB-DG9 16S ribosomal RNA gene, partial sequence
ASV_4910	gi|984880394|emb|LN876522.1|	99.209	253	2	0	1	253	354	606	1.25e-124	457	253	1703126	N/A	Rhizomicrobium sp. URHE0027 partial 16S rRNA gene, strain URHE0027
ASV_5770	gi|2872331197|gb|PQ795005.1|	100.000	253	0	0	1	253	172	424	5.79e-128	468	253	1869227	N/A	Bacterium strain ASV16402 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1435878031|gb|MH698789.1|	100.000	253	0	0	1	253	508	760	5.79e-128	468	253	35761	N/A	Nocardioides sp. strain TM-S121 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1435360253|gb|MH688826.1|	100.000	253	0	0	1	253	507	759	5.79e-128	468	253	35761	N/A	Nocardioides sp. strain S315 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1150392617|gb|KY176978.1|	100.000	253	0	0	1	253	511	763	5.79e-128	468	253	35761	N/A	Nocardioides sp. strain A814 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1150392551|gb|KY122015.1|	100.000	253	0	0	1	253	535	787	5.79e-128	468	253	35761	N/A	Nocardioides sp. strain B915 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|2007452077|gb|MW766934.1|	100.000	253	0	0	1	253	535	787	5.79e-128	468	253	35761	N/A	Nocardioides sp. strain BPDT-186 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|343205806|ref|NR_044235.1|	100.000	253	0	0	1	253	515	767	5.79e-128	468	253	433663	N/A	Nocardioides islandensis strain MSL 26 16S ribosomal RNA, partial sequence
ASV_5770	gi|134105916|gb|EF466111.1|	100.000	253	0	0	1	253	469	721	5.79e-128	468	253	433662	N/A	Nocardioides sp. MSL 25 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1150392576|gb|KY176937.1|	99.209	253	2	0	1	253	507	759	1.25e-124	457	253	35761	N/A	Nocardioides sp. strain S78 16S ribosomal RNA gene, partial sequence
ASV_5770	gi|1150392572|gb|KY176933.1|	99.209	253	2	0	1	253	507	759	1.25e-124	457	253	35761	N/A	Nocardioides sp. strain S68 16S ribosomal RNA gene, partial sequence
ASV_5937	gi|648822150|gb|KJ611227.1|	99.209	253	2	0	1	253	471	723	1.25e-124	457	253	1506420	N/A	Polyangium sp. 14-1 16S ribosomal RNA gene, partial sequence
ASV_5937	gi|648822140|gb|KJ611226.1|	99.209	253	2	0	1	253	460	712	1.25e-124	457	253	1506419	N/A	Polyangium sp. 10-7 16S ribosomal RNA gene, partial sequence
ASV_5937	gi|648821192|gb|KJ611185.1|	99.209	253	2	0	1	253	459	711	1.25e-124	457	253	1506418	N/A	Polyangium sp. 10-11 16S ribosomal RNA gene, partial sequence
ASV_5937	gi|2028694787|gb|MW989982.1|	99.209	253	2	0	1	253	460	712	1.25e-124	457	253	2829994	N/A	Polyangium jinanense strain SDU13 16S ribosomal RNA gene, partial sequence
ASV_5937	gi|1558439488|ref|NR_160536.1|	99.209	253	2	0	1	253	549	801	1.25e-124	457	253	889274	N/A	Polyangium sorediatum strain Pl s12 16S ribosomal RNA, partial sequence
ASV_5943	gi|1782952127|dbj|AB833310.1|	100.000	253	0	0	1	253	125	377	5.79e-128	468	253	1360850	N/A	Actinoplanes sp. Ri3Ps_5251 gene for 16S rRNA, partial sequence
ASV_5943	gi|1782951024|dbj|AB832207.1|	100.000	253	0	0	1	253	130	382	5.79e-128	468	253	1359648	N/A	Actinoplanes sp. Ri1Pt_3841 gene for 16S rRNA, partial sequence
ASV_5943	gi|1782950868|dbj|AB832051.1|	100.000	253	0	0	1	253	128	380	5.79e-128	468	253	1359492	N/A	Actinoplanes sp. Ri1Ps_4789 gene for 16S rRNA, partial sequence
ASV_5943	gi|2859334875|gb|PQ626661.1|	100.000	253	0	0	1	253	482	734	5.79e-128	468	253	1871	N/A	Actinoplanes sp. strain MMS24-N6 16S ribosomal RNA gene, partial sequence
ASV_5943	gi|2731876105|gb|PP784552.1|	100.000	253	0	0	1	253	478	730	5.79e-128	468	253	512349	N/A	Actinoplanes sichuanensis strain 23ND70W-92 16S ribosomal RNA gene, partial sequence
ASV_5943	gi|1085864662|emb|LT629758.1|	100.000	253	0	0	1	253	4292150	4291898	5.79e-128	468	253	113562	N/A	Actinoplanes derwentensis strain DSM 43941 genome assembly, chromosome: I
ASV_5943	gi|2549229438|dbj|AP028461.1|	100.000	253	0	0	1	253	6359211	6358959	5.79e-128	468	253	512349	N/A	Actinoplanes sichuanensis 03-723 DNA, complete genome
ASV_5943	gi|827506373|gb|KP408168.1|	100.000	253	0	0	1	253	422	674	5.79e-128	468	253	1662694	N/A	Actinoplanes sp. MSSRFM205 16S ribosomal RNA gene, partial sequence
ASV_5943	gi|752324376|gb|KP013620.1|	100.000	253	0	0	1	253	396	648	5.79e-128	468	253	512350	N/A	Actinoplanes xinjiangensis strain YT12021 16S ribosomal RNA gene, partial sequence
ASV_5943	gi|1934610184|gb|MW272536.1|	100.000	253	0	0	1	253	498	750	5.79e-128	468	253	2792083	N/A	Actinoplanes aureus strain NEAU-A11 16S ribosomal RNA gene, partial sequence
ASV_5943	gi|1870082990|gb|MT760148.1|	100.000	253	0	0	1	253	426	678	5.79e-128	468	253	512350	N/A	Actinoplanes xinjiangensis strain CCM 7527 16S ribosomal RNA gene, partial sequence
